ticker,sector,sector_etf,signal,close,qv_score,fi_score,theme_score,f_score,fund_composite,rs_rating,trend_template,not_extended,breakout,volume_ok,exit_active,exit_reasons,entry_reasons,entry_blockers,fi_flags,pct_above_sma50,high_52w,low_52w
BX,Financial Services,XLF,SALIDA,124.69000244140625,93.7984496124031,0.0,11.11111111111111,0,57.79715762273902,20.19417475728155,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (8% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 20)', 'Sin breakout reciente sobre resistencia']",[],0.07831602243695572,183.17422485351562,101.18245697021484
ZBRA,Technology,XLK,SALIDA,229.75999450683594,53.875968992248055,-20.0,88.88888888888889,0,57.77260981912145,18.446601941747574,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (5% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 18)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],0.049806384566220815,341.3599853515625,199.3000030517578
GS,Financial Services,XLF,SALIDA,937.3499755859375,84.68992248062015,20.0,11.11111111111111,0,57.65374677002584,80.58252427184466,True,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['Patrón de tendencia alcista (Stage 2)', 'No extendida (8% sobre SMA50)', 'Fuerza relativa alta (RS 81/100)']",['Sin breakout reciente sobre resistencia'],['Beat consistente últimos 2 trimestres'],0.07601264953297965,970.7511596679688,538.2098999023438
TRV,Financial Services,XLF,SALIDA,301.5899963378906,84.49612403100775,20.0,11.11111111111111,0,57.57622739018088,58.05825242718446,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (0% sobre SMA50)'],"['Fuerza relativa insuficiente (RS 58)', 'Sin breakout reciente sobre resistencia']",['Beat consistente últimos 2 trimestres'],0.003307942245578411,310.8979187011719,247.72657775878906
DUK,Utilities,XLU,SALIDA,125.54000091552734,77.51937984496125,-20.0,50.0,0,57.5077519379845,48.54368932038835,False,True,False,True,True,"['Cierre por debajo de SMA50 (125.54 < 129.68) con volumen 1.5x', 'Stop ATR roto: cierre 125.54 < trailing stop 127.59', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-3% sobre SMA50)'],"['Fuerza relativa insuficiente (RS 49)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],-0.03195608761587264,133.4600067138672,108.61399841308594
HLT,Consumer Cyclical,XLY,SALIDA,321.510009765625,94.76744186046511,-20.0,22.22222222222222,0,57.4625322997416,71.84466019417476,True,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']","['Patrón de tendencia alcista (Stage 2)', 'No extendida (3% sobre SMA50)']","['Fuerza relativa insuficiente (RS 72)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],0.02914870151148866,342.8900146484375,236.07217407226562
SCHW,Financial Services,XLF,SALIDA,92.1500015258789,92.82945736434108,0.0,11.11111111111111,0,57.40956072351421,32.038834951456316,False,True,False,False,True,"['Stop ATR roto: cierre 92.15 < trailing stop 92.98', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-2% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'Fuerza relativa insuficiente (RS 32)', 'Sin breakout reciente sobre resistencia']",[],-0.016984860459092855,106.84917449951172,81.8232650756836
APH,Technology,XLK,SALIDA,138.47000122070312,35.46511627906977,20.0,88.88888888888889,0,57.40826873385013,77.86407766990291,False,True,False,False,True,['Stop ATR roto: cierre 138.47 < trailing stop 139.48'],['No extendida (1% sobre SMA50)'],"['Medias móviles no alineadas alcistas', 'Fuerza relativa insuficiente (RS 78)', 'Sin breakout reciente sobre resistencia']",['Revisiones de analistas al alza'],0.00603289372155024,165.92205810546875,79.14968872070312
NFLX,Communication Services,XLC,SALIDA,88.2699966430664,82.36434108527132,0.0,27.77777777777778,0,57.390180878552975,22.718446601941746,False,True,False,False,True,"['Stop ATR roto: cierre 88.27 < trailing stop 100.31', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-7% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 23)', 'Sin breakout reciente sobre resistencia']",[],-0.0744255704959193,133.91299438476562,75.86000061035156
AME,Industrials,XLI,SALIDA,241.3800048828125,66.66666666666666,20.0,38.88888888888889,0,57.388888888888886,76.11650485436893,False,True,True,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (7% sobre SMA50)'],"['Fuerza relativa insuficiente (RS 76)', 'Breakout sin confirmación de volumen']",['Margen bruto en expansión los últimos 4 trimestres'],0.0688984062387101,241.3800048828125,166.76231384277344
CLX,Consumer Defensive,XLP,SALIDA,90.01000213623047,97.86821705426357,-20.0,16.666666666666664,0,57.31395348837209,7.766990291262135,False,True,False,True,True,"['Cierre por debajo de SMA50 (90.01 < 104.58) con volumen 1.8x', 'Stop ATR roto: cierre 90.01 < trailing stop 97.53', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-14% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 8)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],-0.1392926055176287,132.1056671142578,86.12000274658203
AIG,Financial Services,XLF,SALIDA,77.69000244140625,92.05426356589147,0.0,11.11111111111111,0,57.09948320413437,36.50485436893204,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (1% sobre SMA50)'],"['Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 37)', 'Sin breakout reciente sobre resistencia']",[],0.013142922948569708,86.08223724365234,71.46843719482422
TEL,Technology,XLK,SALIDA,216.1699981689453,34.689922480620154,20.0,88.88888888888889,0,57.09819121447028,56.310679611650485,False,True,False,False,True,"['Stop ATR roto: cierre 216.17 < trailing stop 227.66', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (1% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'Fuerza relativa insuficiente (RS 56)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],0.00902836607246789,248.23928833007812,146.90818786621094
RMD,Healthcare,XLV,SALIDA,209.63999938964844,86.43410852713178,20.0,5.555555555555555,0,56.9625322997416,12.815533980582524,False,True,False,False,True,"['Cierre por debajo de SMA50 (209.64 < 230.02) con volumen 1.3x', 'Stop ATR roto: cierre 209.64 < trailing stop 217.55', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-9% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 13)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],-0.08861921835466054,292.3558044433594,205.02000427246094
V,Financial Services,XLF,SALIDA,318.79998779296875,91.66666666666666,0.0,11.11111111111111,0,56.94444444444444,28.54368932038835,False,True,False,False,True,"['Stop ATR roto: cierre 318.80 < trailing stop 321.01', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (2% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 29)', 'Sin breakout reciente sobre resistencia']",[],0.02408721941407267,371.1522521972656,295.5199890136719
AEE,Utilities,XLU,SALIDA,109.58999633789062,49.6124031007752,40.0,50.0,0,56.844961240310084,56.50485436893204,False,True,False,True,True,"['Cierre por debajo de SMA50 (109.59 < 111.00) con volumen 1.6x', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-1% sobre SMA50)'],"['Fuerza relativa insuficiente (RS 57)', 'Sin breakout reciente sobre resistencia']","['Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",-0.012681720305787823,114.31999969482422,91.669921875
NWSA,Communication Services,XLC,SALIDA,26.200000762939453,72.09302325581395,20.0,27.77777777777778,0,56.78165374677002,36.116504854368934,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (5% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 36)', 'Sin breakout reciente sobre resistencia']",['Beat consistente últimos 2 trimestres'],0.05411801981335895,30.900869369506836,22.306781768798828
KMB,Consumer Defensive,XLP,SALIDA,99.19000244140625,78.48837209302324,20.0,16.666666666666664,0,56.56201550387596,20.776699029126213,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-0% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 21)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],-0.0016983985557104634,137.7151336669922,93.05000305175781
ACGL,Financial Services,XLF,SALIDA,94.69999694824219,90.31007751937985,0.0,11.11111111111111,0,56.40180878552972,40.77669902912621,False,True,False,True,True,"['Cierre por debajo de SMA50 (94.70 < 96.04) con volumen 1.7x', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-1% sobre SMA50)'],"['Fuerza relativa insuficiente (RS 41)', 'Sin breakout reciente sobre resistencia']",[],-0.013944334529882479,101.9800033569336,84.72000122070312
TRGP,Energy,XLE,SALIDA,249.5,53.48837209302325,20.0,55.55555555555556,0,56.28423772609818,89.70873786407768,True,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['Patrón de tendencia alcista (Stage 2)', 'No extendida (3% sobre SMA50)', 'Fuerza relativa alta (RS 90/100)']",['Sin breakout reciente sobre resistencia'],"['Revisiones de analistas a la baja', 'Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",0.03397002749900105,260.0799865722656,143.89059448242188
EFX,Industrials,XLI,SALIDA,173.1999969482422,81.0077519379845,-20.0,38.88888888888889,0,56.12532299741602,13.78640776699029,False,True,False,False,True,"['Stop ATR roto: cierre 173.20 < trailing stop 180.10', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-6% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 14)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],-0.06459101887654585,278.0341796875,169.5
DOC,Real Estate,XLRE,SALIDA,19.5,58.333333333333336,0.0,61.111111111111114,0,56.111111111111114,71.45631067961165,False,True,True,True,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['No extendida (16% sobre SMA50)', 'Línea de fuerza relativa en máximos', 'Breakout sobre pivot con volumen 3.4× lo normal']","['Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 71)']","['Beat consistente últimos 2 trimestres', 'Margen bruto en contracción']",0.1570902968059859,19.5,15.406377792358398
LULU,Consumer Cyclical,XLY,SALIDA,132.0399932861328,91.08527131782945,-20.0,22.22222222222222,0,55.98966408268734,2.912621359223301,False,True,False,False,True,"['Stop ATR roto: cierre 132.04 < trailing stop 151.94', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-17% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 3)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],-0.16757453694700494,335.19000244140625,128.97999572753906
JKHY,Technology,XLK,SALIDA,142.8800048828125,22.48062015503876,40.0,88.88888888888889,0,55.71447028423773,17.281553398058254,False,True,False,True,True,"['Cierre por debajo de SMA50 (142.88 < 158.49) con volumen 2.0x', 'Stop ATR roto: cierre 142.88 < trailing stop 149.93', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-10% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 17)', 'Sin breakout reciente sobre resistencia']","['Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",-0.09851990478633342,191.9024658203125,142.8800048828125
IFF,Basic Materials,XLB,SALIDA,82.93000030517578,83.33333333333334,-20.0,33.33333333333333,0,55.66666666666667,70.87378640776699,False,True,True,True,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['No extendida (15% sobre SMA50)', 'Breakout sobre pivot con volumen 2.8× lo normal']","['SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 71)']",['Margen bruto en contracción'],0.14555973833385238,82.93000030517578,58.838348388671875
AOS,Industrials,XLI,SALIDA,61.060001373291016,79.65116279069767,-20.0,38.88888888888889,0,55.582687338501295,16.50485436893204,False,True,False,False,True,"['Stop ATR roto: cierre 61.06 < trailing stop 61.74', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-8% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 17)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],-0.07761924369283468,80.01508331298828,58.86000061035156
TDY,Technology,XLK,SALIDA,644.1300048828125,30.813953488372093,20.0,88.88888888888889,0,55.547803617571056,68.54368932038835,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (0% sobre SMA50)'],"['Fuerza relativa insuficiente (RS 69)', 'Sin breakout reciente sobre resistencia']",['Beat consistente últimos 2 trimestres'],0.0019855317800423467,688.5900268554688,476.2300109863281
KKR,Financial Services,XLF,SALIDA,100.79000091552734,70.54263565891473,40.0,11.11111111111111,0,55.49483204134368,18.25242718446602,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (6% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 18)', 'Sin breakout reciente sobre resistencia']","['Revisiones de analistas al alza', 'Margen bruto en expansión los últimos 4 trimestres']",0.06324174352829952,151.4523468017578,83.87999725341797
WSM,Consumer Cyclical,XLY,SALIDA,186.47000122070312,72.28682170542635,20.0,22.22222222222222,0,55.4702842377261,31.456310679611647,False,True,False,False,True,"['Stop ATR roto: cierre 186.47 < trailing stop 188.71', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-1% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'Fuerza relativa insuficiente (RS 31)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],-0.006045025220172999,219.7942352294922,151.7382354736328
ADP,Technology,XLK,SALIDA,207.1999969482422,30.426356589147286,20.0,88.88888888888889,0,55.39276485788114,11.262135922330096,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (0% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 11)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],0.0033177806724261523,318.79315185546875,188.7899932861328
PM,Consumer Defensive,XLP,SALIDA,170.52999877929688,84.10852713178295,0.0,16.666666666666664,0,55.310077519379846,47.37864077669903,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (3% sobre SMA50)'],"['SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 47)', 'Sin breakout reciente sobre resistencia']",[],0.025320441090028956,188.12066650390625,141.760009765625
BIIB,Healthcare,XLV,SALIDA,190.67999267578125,90.89147286821705,0.0,5.555555555555555,0,55.245478036175705,80.97087378640776,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']","['No extendida (3% sobre SMA50)', 'Fuerza relativa alta (RS 81/100)']",['Sin breakout reciente sobre resistencia'],"['Beat consistente últimos 2 trimestres', 'Margen bruto en contracción']",0.034157305127081775,201.17999267578125,116.81999969482422
IBM,Technology,XLK,SALIDA,225.74000549316406,38.759689922480625,0.0,88.88888888888889,0,55.22609819121447,14.174757281553399,False,True,False,False,True,"['Cierre por debajo de SMA50 (225.74 < 242.67) con volumen 1.3x', 'Stop ATR roto: cierre 225.74 < trailing stop 236.39', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-7% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 14)', 'Sin breakout reciente sobre resistencia']","['Beat consistente últimos 2 trimestres', 'Margen bruto en contracción']",-0.06976396656019943,313.1943359375,223.35000610351562
INCY,Healthcare,XLV,SALIDA,99.8499984741211,90.50387596899225,0.0,5.555555555555555,0,55.09043927648579,70.09708737864078,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (4% sobre SMA50)'],"['Medias móviles no alineadas alcistas', 'Fuerza relativa insuficiente (RS 70)', 'Sin breakout reciente sobre resistencia']","['Revisiones de analistas al alza', 'Margen bruto en contracción']",0.04493479445870088,110.56999969482422,58.97999954223633
NWS,Communication Services,XLC,SALIDA,30.229999542236328,67.44186046511628,20.0,27.77777777777778,0,54.92118863049096,38.25242718446602,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (7% sobre SMA50)'],"['Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 38)', 'Sin breakout reciente sobre resistencia']",['Beat consistente últimos 2 trimestres'],0.066613230300974,34.932804107666016,25.555767059326172
DXCM,Healthcare,XLV,SALIDA,60.36000061035156,80.42635658914729,20.0,5.555555555555555,0,54.559431524547804,15.53398058252427,False,True,False,False,True,"['Cierre por debajo de SMA50 (60.36 < 65.06) con volumen 1.4x', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-7% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 16)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en expansión los últimos 4 trimestres'],-0.0722466997712341,89.52999877929688,54.84000015258789
HIG,Financial Services,XLF,SALIDA,133.49000549316406,85.65891472868216,0.0,11.11111111111111,0,54.541343669250644,42.9126213592233,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-2% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Fuerza relativa insuficiente (RS 43)', 'Sin breakout reciente sobre resistencia']",[],-0.024487943483464978,142.91848754882812,118.23137664794922
AXP,Financial Services,XLF,SALIDA,321.8999938964844,85.46511627906976,0.0,11.11111111111111,0,54.463824289405686,35.33980582524272,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (3% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'Fuerza relativa insuficiente (RS 35)', 'Sin breakout reciente sobre resistencia']",[],0.03497002381725865,382.8266296386719,272.51348876953125
FIX,Industrials,XLI,SALIDA,2011.489990234375,50.58139534883721,40.0,38.88888888888889,0,54.45478036175711,98.05825242718447,True,False,True,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['Patrón de tendencia alcista (Stage 2)', 'Fuerza relativa alta (RS 98/100)', 'Línea de fuerza relativa en máximos']","['Demasiado extendida (31% sobre SMA50)', 'Breakout sin confirmación de volumen']","['Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",0.30856829514688977,2011.489990234375,427.7619323730469
PODD,Healthcare,XLV,SALIDA,151.27999877929688,62.4031007751938,60.0,5.555555555555555,0,54.35012919896641,0.3883495145631068,False,True,False,True,True,"['Cierre por debajo de SMA50 (151.28 < 210.86) con volumen 4.0x', 'Stop ATR roto: cierre 151.28 < trailing stop 186.38', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-28% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Lejos del máximo de 52 semanas', 'Fuerza relativa insuficiente (RS 0)', 'Sin breakout reciente sobre resistencia']","['Revisiones de analistas al alza', 'Beat consistente últimos 2 trimestres', 'Margen bruto en expansión los últimos 4 trimestres']",-0.2825551102738225,352.82000732421875,151.27999877929688
CINF,Financial Services,XLF,SALIDA,160.42999267578125,76.35658914728683,20.0,11.11111111111111,0,54.32041343669251,46.79611650485437,False,True,False,False,True,"['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-1% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'Fuerza relativa insuficiente (RS 47)', 'Sin breakout reciente sobre resistencia']",['Beat consistente últimos 2 trimestres'],-0.011610358064437826,171.6368865966797,141.3415069580078
EQR,Real Estate,XLRE,SALIDA,66.16000366210938,71.12403100775194,-40.0,61.111111111111114,0,54.22739018087855,51.84466019417475,False,True,False,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],['No extendida (8% sobre SMA50)'],"['Medias móviles no alineadas alcistas', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 52)', 'Sin breakout reciente sobre resistencia']","['Miss consistente últimos 2 trimestres', 'Margen bruto en contracción']",0.07951393402870176,68.4885482788086,57.286216735839844
IR,Industrials,XLI,SALIDA,78.6500015258789,76.16279069767442,-20.0,38.88888888888889,0,54.187338501292,26.21359223300971,False,True,False,False,True,"['Cierre por debajo de SMA50 (78.65 < 83.88) con volumen 1.4x', 'Stop ATR roto: cierre 78.65 < trailing stop 80.13', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas', 'Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas']",['No extendida (-6% sobre SMA50)'],"['Precio por debajo de SMA150 o SMA200', 'SMA200 sin pendiente alcista', 'Fuerza relativa insuficiente (RS 26)', 'Sin breakout reciente sobre resistencia']",['Margen bruto en contracción'],-0.062305775002835746,98.73841857910156,73.5439224243164
HST,Real Estate,XLRE,SALIDA,21.68000030517578,62.2093023255814,-20.0,61.111111111111114,0,54.161498708010335,85.63106796116506,True,True,True,False,True,['Fuerza relativa rompiendo: RS-line bajo su SMA50 durante 5 sesiones seguidas'],"['Patrón de tendencia alcista (Stage 2)', 'No extendida (9% sobre SMA50)', 'Fuerza relativa alta (RS 86/100)']",['Breakout sin confirmación de volumen'],['Margen bruto en contracción'],0.09440185939643908,21.68000030517578,13.715543746948242
